run_id,instance_id,repo,controller,execution_mode,execute_status,success,final_target_test_pass,catastrophic_failure,test_runs,verification_events,search_count,read_count,patch_attempts,patch_apply_successes,fallback_events,post_error_extra_work,best_problem_reduction,final_problem_reduction,model_calls,prompt_tokens,completion_tokens,total_tokens,latency_seconds,tool_calls,context_files,context_bytes,files_changed,lines_changed,failed_verification_jobs,recovery_attempts,expected_choice,predicted_choice,route,workload_risk,quality_risk,notes
lmstudio_executable_context_gate,exec_cache_falsy,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,232,69,301,2.5663,0,1,661,1,5,0,0,A,A,minimal_context,medium,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""Candidate A correctly handles the issue by checking if the key is in the cache before loading. If the key is not in the cache, it loads the value and stores it. This avoids repeating expensive work when the stored result is falsy.""}}"
lmstudio_executable_context_gate,exec_cache_falsy,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,945,172,1117,7.7906,0,1,823,1,5,0,0,A,A,full_context,medium,low,"{""diagnosis"": {""diagnosis"": ""The issue is that the current implementation of 'solve' does not properly handle the case where the stored result is falsy. It does not check if the stored value is falsy before loading new data, which can lead to repeated expensive work."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 1, ""reason"": ""Implementation A correctly handles the case where the stored result is falsy by checking if the key is in the cache before loading new data, preventing repeated expensive work.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""Candidate A correctly prevents repeated expensive work by checking if the key is in the cache before loading new data, ensuring the load function is only called once for the same key.""}}"
lmstudio_executable_context_gate,exec_date_half_open,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,175,75,250,2.5494,0,1,422,1,2,1,0,C,A,minimal_context,high,high,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""The issue is that the current implementation excludes records at one boundary. The correct approach is to include the boundary by using <= on the start and <= on the end. Implementation A correctly addresses this by using start <= day <= end, which includes the start and end boundaries.""}}"
lmstudio_executable_context_gate,exec_date_half_open,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,0,0,0,1,1,1,3,1,0,0,0,0.0,0.0,3,782,149,931,6.2571,0,1,543,1,2,1,0,C,A,full_context,high,high,"{""diagnosis"": {""diagnosis"": ""The current implementation of the solve function uses strict inequality (start < day < end), which excludes the end boundary. The issue is that the function is not including the end value in the range."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 1, ""reason"": ""The diagnosis indicates that the current implementation excludes the end boundary, and candidate A uses inclusive inequalities (start <= day <= end) which would include the end value in the range.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""Candidate A correctly includes the end boundary in the range, aligning with the issue description.""}}"
lmstudio_executable_context_gate,exec_duplicate_last_wins,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,230,54,284,2.1182,0,1,620,1,5,0,0,A,A,minimal_context,high,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""The candidate A implementation correctly uses a dictionary to map 'id' to 'row' and avoids duplicate records by overwriting existing keys, which is the intended behavior.""}}"
lmstudio_executable_context_gate,exec_duplicate_last_wins,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,911,166,1077,7.0886,0,1,731,1,5,0,0,A,A,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The buggy code uses setdefault which ensures that only the last occurrence of a duplicate 'id' is kept. The correct implementation should keep the last occurrence of a duplicate 'id'."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 1, ""reason"": ""The correct implementation should keep the last occurrence of a duplicate 'id'. Implementation A directly assigns each row to the 'id' key in the dictionary, ensuring the last occurrence is kept.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""Implementation A correctly keeps the last occurrence of a duplicate 'id' by directly assigning each row to the 'id' key in the dictionary, ensuring the last occurrence is retained.""}}"
lmstudio_executable_context_gate,exec_zero_override,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,197,72,269,2.5428,0,1,543,1,2,1,0,B,C,minimal_context,high,high,"{""parsed"": {""choice"": ""C"", ""confidence"": 0.9, ""reason"": ""The correct replacement ensures that if 'timeout' is not present in the config, it defaults to the provided default value. Option C uses the max function to ensure the result is at least the default value, which addresses the issue of ignoring an explicit zero timeout.""}}"
lmstudio_executable_context_gate,exec_zero_override,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,0,0,0,1,1,1,3,1,0,0,0,0.0,0.0,3,867,245,1112,9.4434,0,1,655,1,2,1,0,B,C,full_context,high,high,"{""diagnosis"": {""diagnosis"": ""The timeout resolver ignores an explicit zero timeout because the current implementation uses 'or' which returns the first truthy value. If 'config.get('timeout')' is 0 (truthy), it will return 0, but if it's falsy (like None or empty), it will return the default. However, the problem is that 0 is considered truthy in Python, so the code will return 0 when 'config.get('timeout')' is 0."", ""likely_choice"": ""C"", ""uncertainty"": 0}, ""decision"": {""choice"": ""C"", ""confidence"": 1, ""reason"": ""The correct implementation is C, as it ensures that a zero timeout is not ignored. The 'max' function correctly returns 0 when 'config.get('timeout')' is 0, and the default when it is not present or falsy.""}, ""verify"": {""final_choice"": ""C"", ""changed"": true, ""verification_note"": ""Choice C correctly handles the zero timeout case by using the max function, which ensures that a zero timeout is not ignored. The other choices either ignore the zero timeout or do not handle the default value correctly.""}}"
lmstudio_executable_context_gate,exec_retry_transient,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,197,56,253,2.0549,0,1,631,1,2,0,0,A,A,minimal_context,high,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.9, ""reason"": ""Candidate A correctly addresses the issue by checking if the error is a specific type (TimeoutError or ConnectionError) before retrying, thus avoiding unnecessary retries on non-permanent failures.""}}"
lmstudio_executable_context_gate,exec_retry_transient,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,917,241,1158,9.3556,0,1,827,1,2,0,0,A,A,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The retry helper is currently retrying based on the number of attempts and the type of error, but it is not distinguishing between permanent and temporary failures. The current implementation allows retries for any error type, which is too broad."", ""likely_choice"": ""A"", ""uncertainty"": ""low""}, ""decision"": {""choice"": ""A"", ""confidence"": ""high"", ""reason"": ""The retry helper is currently retrying based on the number of attempts and the type of error, but it is not distinguishing between permanent and temporary failures. The current implementation allows retries for any error type, which is too broad. Candidate A correctly restricts retries to specific error types (TimeoutError and ConnectionError), which are typically considered permanent failures, and checks the number of attempts against the max_attempts.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""Candidate A correctly restricts retries to specific error types (TimeoutError and ConnectionError), which are typically considered permanent failures, and checks the number of attempts against the max_attempts. The other candidates either allow too broad or too narrow error types, and the last candidate does not handle retries at all.""}}"
lmstudio_executable_context_gate,exec_stable_topk,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,244,86,330,3.1214,0,1,666,1,2,1,0,C,A,minimal_context,high,high,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""The issue is that the ranking function returns the wrong order for tied scores. Candidate A uses a secondary key (item['id']) to break ties, ensuring that items with the same score are sorted by their ID, which would resolve the issue. Candidates B, C, and D do not address the tie-breaking requirement effectively.""}}"
lmstudio_executable_context_gate,exec_stable_topk,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,0,0,0,1,1,1,3,1,0,0,0,0.0,0.0,3,990,133,1123,6.4812,0,1,817,1,2,1,0,C,A,full_context,high,high,"{""diagnosis"": {""diagnosis"": ""The ranking function is not correctly handling tied scores, which results in the wrong order for tied scores."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 1, ""reason"": ""Choice A correctly handles tied scores by using a secondary key (item['id']) to break ties, ensuring the correct order for tied scores.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""Candidate A correctly handles tied scores by using a secondary key (item['id']) to break ties, ensuring the correct order for tied scores.""}}"
lmstudio_executable_context_gate,exec_timezone_sort,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,194,300,494,9.3286,0,1,618,1,3,0,0,A,A,minimal_context,high,low,"{""parsed"": {""choice"": ""A"", ""raw_response"": ""{\""choice\"": \""A\"", \""confidence\"": 0.9, \""reason\"": \""The A implementation correctly sorts events by timestamp using datetime parsing, which is necessary if the timestamp is in ISO format. The other options either sort in reverse order (B), modify the timestamp string in an incorrect way (C), or sort by an unrelated field (D).\""}\n\n{\""choice\"": \""A\"", \""confidence\"": 0.9, \""reason\"": \""The A implementation correctly sorts events by timestamp using datetime parsing, which is necessary if the timestamp is in ISO format. The other options either sort in reverse order (B), modify the timestamp string in an incorrect way (C), or sort by an unrelated field (D).\""}\n\n{\""choice\"": \""A\"", \""confidence\"": 0.9, \""reason\"": \""The A implementation correctly sorts events by timestamp using datetime parsing, which is necessary if the timestamp is in ISO format. The other options either sort in reverse order (B), modify the timestamp string in an incorrect way (C), or sort by an unrelated field (D).\""}\n\n{\""choice\"": \""A\"", \""confidence\"": 0.9, \""reason\"": \""The A implementation correctly sorts events by timestamp using datetime parsing, which is necessary if the timestamp is in ISO format. The other options either sort in reverse order (B), modify the timestamp string in an incorrect way (C), or sort by an unrelated field (D).\""}\n\n{\""choice\"": \""A\"", \""confidence""}}"
lmstudio_executable_context_gate,exec_timezone_sort,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,965,160,1125,7.1421,0,1,822,1,3,0,0,A,A,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The issue is that the events are not being sorted correctly by timestamp, which is likely due to the timestamp format not being properly parsed."", ""likely_choice"": ""A"", ""uncertainty"": ""Low""}, ""decision"": {""choice"": ""A"", ""confidence"": ""High"", ""reason"": ""The diagnosis indicates that the issue is due to the timestamp format not being properly parsed. Option A uses datetime.fromisoformat to correctly parse the ISO format timestamp, which is likely to resolve the sorting issue.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""Option A correctly uses datetime.fromisoformat to parse the ISO format timestamp, which ensures proper sorting. The other options either use incorrect parsing methods or sort in the wrong order.""}}"
lmstudio_executable_context_gate,exec_dedup_unhashable,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,206,131,337,4.2567,0,1,607,1,6,1,0,C,B,minimal_context,medium,high,"{""parsed"": {""choice"": ""B"", ""raw_response"": ""{\""choice\"": \""B\"", \""confidence\"": 0.95, \""reason\"": \""Candidate B correctly preserves first-seen order and supports unhashable values by using a list to track seen items, whereas the other candidates either lose order (A and D) or have inefficiency/incorrect handling (C).\""}\n{\""choice\"": \""B\"", \""confidence\"": 0.95, \""reason\"": \""Candidate B correctly preserves first-seen order and supports unhashable values by using a list to track seen items, whereas the other candidates either lose order (A and D) or have inefficiency/incorrect handling (C).\""}""}}"
lmstudio_executable_context_gate,exec_dedup_unhashable,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,0,0,0,1,1,1,3,1,0,0,0,0.0,0.0,3,890,148,1038,6.6407,0,1,737,1,6,1,0,C,B,full_context,medium,high,"{""diagnosis"": {""diagnosis"": ""The buggy code uses set() which loses order and cannot handle unhashable values. The correct implementation must preserve first-seen order and support unhashable values."", ""likely_choice"": ""B"", ""uncertainty"": 0}, ""decision"": {""choice"": ""B"", ""confidence"": 1, ""reason"": ""Implementation B correctly preserves first-seen order and supports unhashable values by using a set to track seen items and a list to maintain order.""}, ""verify"": {""final_choice"": ""B"", ""changed"": true, ""verification_note"": ""Candidate B correctly preserves first-seen order and supports unhashable values by using a set to track seen items and a list to maintain order.""}}"
lmstudio_executable_context_gate,exec_flag_unknown,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,207,68,275,2.4136,0,1,535,1,5,0,0,B,B,minimal_context,high,low,"{""parsed"": {""choice"": ""B"", ""confidence"": 0.95, ""reason"": ""The issue is that the feature flag reader silently accepts unknown values. Candidate B explicitly raises an error for unknown values, addressing the issue directly. The other candidates either have the same behavior (A) or are incorrect (C, D).""}}"
lmstudio_executable_context_gate,exec_flag_unknown,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,829,142,971,6.1848,0,1,723,1,5,0,0,B,B,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The current implementation of the feature flag reader silently accepts unknown values, which is not desired. The issue is that the function does not raise an error for unknown values."", ""likely_choice"": ""B"", ""uncertainty"": 0}, ""decision"": {""choice"": ""B"", ""confidence"": 1, ""reason"": ""The implementation in B correctly raises a ValueError for unknown values, addressing the issue of the feature flag reader silently accepting unknown values.""}, ""verify"": {""final_choice"": ""B"", ""changed"": true, ""verification_note"": ""The proposed choice B correctly addresses the issue by raising a ValueError for unknown values, ensuring the feature flag reader does not silently accept them.""}}"
lmstudio_executable_context_gate,exec_casefold_ids,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,145,55,200,1.9486,0,1,385,1,2,0,0,B,B,minimal_context,high,low,"{""parsed"": {""choice"": ""B"", ""confidence"": 0.95, ""reason"": ""The casefold() method is designed to handle Unicode case variants more effectively than lower(), making it the best choice for normalizing identifiers while preserving equivalence between Unicode case variants.""}}"
lmstudio_executable_context_gate,exec_casefold_ids,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,588,143,731,5.5988,0,1,475,1,2,0,0,B,B,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The issue is that the current implementation uses lower() which may not handle Unicode case variants correctly. The casefold() method is more appropriate for normalizing Unicode case variants."", ""likely_choice"": ""B"", ""uncertainty"": 0}, ""decision"": {""choice"": ""B"", ""confidence"": 1, ""reason"": ""The casefold() method is more appropriate for normalizing Unicode case variants, which is required to handle equivalent Unicode case variants correctly.""}, ""verify"": {""final_choice"": ""B"", ""changed"": true, ""verification_note"": ""The casefold() method is more appropriate for normalizing Unicode case variants, which is required to handle equivalent Unicode case variants correctly.""}}"
lmstudio_executable_context_gate,exec_version_sort,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,158,67,225,2.3023,0,1,421,1,2,0,0,A,A,minimal_context,high,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""The issue is that version strings are sorted lexicographically, which is not the desired behavior. The candidate A correctly sorts the version strings by splitting them into parts and converting to integers for proper numerical comparison, which addresses the issue.""}}"
lmstudio_executable_context_gate,exec_version_sort,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,703,179,882,6.8875,0,1,505,1,2,0,0,A,A,full_context,high,low,"{""diagnosis"": {""diagnosis"": ""The issue is that the current implementation sorts the version strings lexicographically, which is not the correct way to compare version numbers. The correct approach is to split the version strings into parts and compare them numerically."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 1, ""reason"": ""The correct approach is to split the version strings into parts and compare them numerically. Implementation A uses a key function to convert each part of the version string to an integer for proper numerical comparison, which is the correct approach for version sorting.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""The proposed choice is correct. Implementation A correctly sorts version strings numerically by converting each part to an integer, which is the correct approach for version sorting.""}}"
lmstudio_executable_context_gate,exec_safe_divide,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,174,57,231,2.0087,0,1,530,1,2,0,0,A,A,minimal_context,medium,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.95, ""reason"": ""The A implementation correctly handles zero denominators by returning 0, preventing a division by zero error. The other options either do not address the zero denominator case or introduce different issues.""}}"
lmstudio_executable_context_gate,exec_safe_divide,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,665,134,799,5.4181,0,1,599,1,2,0,0,A,A,full_context,medium,low,"{""diagnosis"": {""diagnosis"": ""The ratio helper crashes on zero denominators because division by zero is not allowed and raises an error."", ""likely_choice"": ""A"", ""uncertainty"": 0}, ""decision"": {""choice"": ""A"", ""confidence"": 1, ""reason"": ""Implementation A correctly handles division by zero by returning 0 when the denominator is zero, preventing a crash.""}, ""verify"": {""final_choice"": ""A"", ""changed"": true, ""verification_note"": ""Implementation A correctly handles division by zero by returning 0 when the denominator is zero, which aligns with the test case where solve(4, 0) == 0.""}}"
lmstudio_executable_context_gate,exec_flatten_one_level,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,203,71,274,2.4962,0,1,610,1,6,0,0,A,A,minimal_context,medium,low,"{""parsed"": {""choice"": ""A"", ""confidence"": 0.85, ""reason"": ""Candidate A correctly addresses the issue by flattening lists without recursion. The original buggy code used recursion which caused excessive flattening, but Candidate A uses a single pass to flatten lists directly, which is more efficient and avoids the problem described in the issue.""}}"
lmstudio_executable_context_gate,exec_flatten_one_level,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,0,0,0,1,1,1,3,1,0,0,0,0.0,0.0,3,791,152,943,6.378,0,1,680,1,2,1,0,A,C,full_context,medium,high,"{""diagnosis"": {""diagnosis"": ""The buggy code recursively flattens lists, but the test case expects the nested list to remain as is. The issue is that the recursive call is not properly handling the nested structure."", ""likely_choice"": ""C"", ""uncertainty"": ""Low""}, ""decision"": {""choice"": ""C"", ""confidence"": ""High"", ""reason"": ""The candidate implementation C correctly iterates through the input list and directly adds each item to the output list without flattening, preserving the nested structure as expected in the test case.""}, ""verify"": {""final_choice"": ""C"", ""changed"": true, ""verification_note"": ""Candidate C correctly flattens the nested list without over-flattening, preserving the structure as expected in the test case.""}}"
lmstudio_executable_context_gate,exec_clip_bounds,controlled/executable,direct_low,lmstudio_executable_context_budget,completed,1,1,0,0,0,0,1,1,1,0,0,1.0,1.0,1,169,71,240,2.4018,0,1,405,1,2,0,0,C,C,minimal_context,low,low,"{""parsed"": {""choice"": ""C"", ""confidence"": 0.95, ""reason"": ""The issue is that the clipping helper fails to cap high values. The correct implementation should ensure the value is within the [low, high] range. Option C uses min and max to clamp the value between low and high, which addresses the issue.""}}"
lmstudio_executable_context_gate,exec_clip_bounds,controlled/executable,standard_full,lmstudio_executable_context_budget,completed,1,1,0,1,1,1,3,1,1,0,0,1.0,1.0,3,769,183,952,7.321,0,1,513,1,2,0,0,C,C,full_context,low,low,"{""diagnosis"": {""diagnosis"": ""The clipping helper is supposed to cap values between low and high, but the current implementation only caps values below low. The correct implementation should ensure that the value is at least low and at most high."", ""likely_choice"": ""C"", ""uncertainty"": 0}, ""decision"": {""choice"": ""C"", ""confidence"": 1, ""reason"": ""The correct implementation should cap values between low and high. Candidate C uses max to ensure the value is at least low and min to ensure it is at most high, which correctly handles both lower and upper bounds.""}, ""verify"": {""final_choice"": ""C"", ""changed"": true, ""verification_note"": ""Candidate C correctly implements the clipping logic by first ensuring the value is at least 'low' using max, and then ensuring it is at most 'high' using min. This handles both lower and upper bounds as required.""}}"
